31.6,1472,14700
17.5,1484,14800
25.77,1492,14900
50.24,1504,15000
18.75,1512,15100
14.11,1524,15200
11.28,1532,15300
9.06,1544,15400
25.03,1552,15500
23.26,1564,15600
119.62,1572,15700
56.19,1584,15800
68.14,1592,15900
73.89,1604,16000
24.32,1612,16100
23.97,1624,16200
24.84,1632,16300
28.64,1644,16400
29.37,1652,16500
9.77,1664,16600
15.51,1672,16700
11.28,1684,16800
27.64,1692,16900
77.23,1704,17000
76.36,1712,17100
51.97,1724,17200
112.93,1732,17300
73.39,1744,17400
112.28,1752,17500
61.14,1764,17600
17.21,1772,17700
20.45,1784,17800
54.76,1792,17900
52.76,1804,18000
31.77,1812,18100
18.37,1824,18200
88.23,1832,18300
16.51,1844,18400
57.91,1852,18500
30.25,1864,18600
37.57,1872,18700
32.9,1884,18800
23.39,1892,18900
26.66,1904,19000
23.72,1912,19100
25.96,1924,19200
23.81,1932,19300
21.61,1940,19400
51.93,1952,19500
45.8,1960,19600
15.95,1972,19700
21.17,1980,19800
26.5,1992,19900
51.48,2000,20000
26.8,2012,20100
50.53,2020,20200
46,2032,20300
31.41,2040,20400
33.29,2052,20500
71.17,2060,20600
108.17,2072,20700
77.81,2080,20800
135.1,2092,20900
117.78,2100,21000
86.93,2112,21100
88.37,2120,21200
183.04,2132,21300
128.48,2140,21400
179.28,2152,21500
168.45,2160,21600
167.54,2172,21700
114.19,2180,21800
171.14,2192,21900
155.14,2200,22000
69.14,2212,22100
104.83,2220,22200
54.66,2232,22300
67.89,2240,22400
60.14,2252,22500
167.31,2260,22600
114.27,2272,22700
222.75,2280,22800
71.27,2292,22900
132.96,2300,23000
129.15,2312,23100
102.65,2320,23200
155.41,2332,23300
76.61,2340,23400
99.7,2352,23500
149.18,2360,23600
157.35,2372,23700
65.09,2380,23800
295.99,2392,23900
199.83,2400,24000
154.2,2412,24100
135.65,2420,24200
115.06,2432,24300
211.16,2440,24400
130.92,2452,24500
200.18,2460,24600
177.28,2472,24700
128.31,2480,24800
201.56,2492,24900
98.72,2500,25000
127.37,2512,25100
79.25,2520,25200
153.65,2532,25300
76.43,2540,25400
129.53,2552,25500
95.59,2560,25600
95.11,2572,25700
58.45,2580,25800
121.27,2592,25900
98.59,2600,26000
155.73,2612,26100
109.75,2620,26200
90.08,2632,26300
81.26,2640,26400
94.35,2652,26500
140.85,2660,26600
96.04,2672,26700
79.52,2680,26800
164.77,2692,26900
114.39,2700,27000
128.52,2712,27100
138.64,2720,27200
137.38,2732,27300
66.58,2740,27400
111.56,2752,27500
139.38,2760,27600
217.33,2772,27700
138.66,2780,27800
134.23,2792,27900
198.27,2800,28000
109.42,2812,28100
232.61,2820,28200
127.14,2832,28300
136.18,2840,28400
135.56,2852,28500
152.44,2860,28600
76.1,2872,28700
84.23,2880,28800
117.13,2892,28900
155.16,2900,29000
169.96,2912,29100
105.39,2920,29200
114.21,2932,29300
102.53,2940,29400
89.58,2952,29500
153.54,2960,29600
140.79,2972,29700
179.61,2980,29800
125.37,2992,29900
146.02,3000,30000
128.86,3012,30100
129.88,3020,30200
159.65,3032,30300
140.93,3040,30400
114.63,3052,30500
126.29,3060,30600
90.11,3072,30700
170.77,3080,30800
177.1,3092,30900
179.31,3100,31000
151.86,3112,31100
106.92,3120,31200
200.69,3132,31300
117.03,3140,31400
140.53,3152,31500
180.46,3160,31600
138.26,3172,31700
131.73,3180,31800
162.35,3192,31900
136.63,3200,32000
75.78,3212,32100
161.45,3220,32200
131.43,3232,32300
113.2,3240,32400
129.89,3252,32500
105.44,3260,32600
168.49,3272,32700
103.84,3280,32800
110.06,3292,32900
97.77,3300,33000
150.17,3312,33100
84.18,3320,33200
173.94,3332,33300
110.61,3340,33400
171.53,3352,33500
109.96,3360,33600
149.78,3372,33700
170.6,3380,33800
184.5,3392,33900
131.89,3400,34000
172.47,3412,34100
97.55,3420,34200
235.5,3432,34300
144.94,3440,34400
132.22,3452,34500
104.98,3460,34600
152.98,3472,34700
154.66,3480,34800
162.99,3492,34900
148.02,3500,35000
128.44,3512,35100
195.35,3520,35200
103.04,3532,35300
156.67,3540,35400
162.2,3552,35500
111.71,3560,35600
150.93,3572,35700
125.02,3580,35800
28.31,3592,35900
125.99,3600,36000
109.44,3612,36100
106.74,3620,36200
125.21,3632,36300
205.19,3640,36400
122.45,3652,36500
130.65,3660,36600
120.83,3672,36700
124.17,3680,36800
155.06,3692,36900
146.7,3700,37000
117.44,3712,37100
124.27,3720,37200
161.43,3732,37300
149.04,3740,37400
183.53,3752,37500
93.86,3760,37600
125.99,3772,37700
144.87,3780,37800
147.96,3792,37900
69.45,3800,38000
224.46,3812,38100
139.76,3820,38200
145.25,3832,38300
172.62,3840,38400
168.25,3852,38500
74.34,3860,38600
78.76,3872,38700
199.94,3880,38800
98.37,3892,38900
125.91,3900,39000
90.71,3912,39100
126.96,3920,39200
195.36,3932,39300
105.25,3940,39400
311.55,3952,39500
92.44,3960,39600
169.71,3972,39700
165.77,3980,39800
136.06,3992,39900
112.64,4000,40000
185.42,4012,40100
177.78,4020,40200
123.97,4032,40300
204.99,4040,40400
222.81,4052,40500
142.5,4060,40600
187.22,4072,40700
258.13,4080,40800
233.3,4092,40900
204.12,4100,41000
190.99,4112,41100
114.41,4120,41200
115.12,4132,41300
105.81,4140,41400
187.85,4152,41500
183.41,4160,41600
126.69,4172,41700
135.34,4180,41800
115.41,4192,41900
128.5,4200,42000
161.94,4212,42100
92.89,4220,42200
115.67,4232,42300
145.96,4240,42400
182.18,4252,42500
125.62,4260,42600
253.94,4272,42700
127.57,4280,42800
139.56,4292,42900
125.53,4300,43000
221.6,4312,43100
127.87,4320,43200
117.78,4332,43300
114.69,4340,43400
260.79,4352,43500
128.54,4360,43600
152.13,4372,43700
199.99,4380,43800
139.93,4392,43900
100.65,4400,44000
115.97,4412,44100
151.48,4420,44200
70.63,4432,44300
131.03,4440,44400
141.96,4452,44500
94.46,4460,44600
142.43,4472,44700
137.04,4480,44800
119.31,4492,44900
147.69,4500,45000
148.07,4512,45100
182.12,4520,45200
172.3,4532,45300
87.32,4540,45400
219.6,4552,45500
162.06,4560,45600
96.48,4572,45700
124.19,4580,45800
151.07,4592,45900
269.31,4600,46000
139.71,4612,46100
165.74,4620,46200
118.99,4632,46300
108.46,4640,46400
162.12,4652,46500
245.3,4660,46600
165.44,4672,46700
179.6,4680,46800
126.21,4692,46900
150.51,4700,47000
135.95,4712,47100
206.25,4720,47200
173.87,4732,47300
197.94,4740,47400
145.88,4752,47500
209.46,4760,47600
149.79,4772,47700
160.33,4780,47800
129.55,4792,47900
164.59,4800,48000
134.64,4812,48100
132.22,4820,48200
166.01,4832,48300
108.39,4840,48400
380.01,4852,48500
154.53,4860,48600
253.59,4872,48700
221.1,4880,48800
221.08,4892,48900
324.1,4900,49000
163.53,4912,49100
269.3,4920,49200
209.18,4932,49300
126.1,4940,49400
104.8,4952,49500
196.13,4960,49600
225.11,4972,49700
299.9,4980,49800
251.81,4992,49900
222.63,5000,50000
231.96,5012,50100
117.39,5020,50200
139.68,5032,50300
138.93,5040,50400
132.09,5052,50500
218.77,5060,50600
261.39,5072,50700
224.38,5080,50800
275.71,5092,50900
318.3,5100,51000
232.67,5112,51100
162.14,5120,51200
247.06,5132,51300
162.12,5140,51400
164.06,5152,51500
171.52,5160,51600
162.13,5172,51700
172.33,5180,51800
232.59,5192,51900
150.45,5200,52000
324.4,5212,52100
251.42,5220,52200
170.34,5232,52300
227.55,5240,52400
163.53,5252,52500
205.2,5260,52600
148.15,5272,52700
134.17,5280,52800
179.52,5292,52900
75.61,5300,53000
157.2,5312,53100
222.65,5320,53200
328.63,5332,53300
131.23,5340,53400
92.34,5352,53500
202.47,5360,53600
220.38,5372,53700
130.55,5380,53800
152.26,5392,53900
174.84,5400,54000
180.58,5412,54100
79.62,5420,54200
98.52,5428,54300
202.13,5440,54400
123.96,5448,54500
153.86,5460,54600
114.74,5468,54700
114.26,5480,54800
112.95,5488,54900
131.66,5500,55000
115.76,5508,55100
82.76,5520,55200
121.73,5528,55300
289.96,5540,55400
299.9,5548,55500
174.16,5560,55600
169.29,5568,55700
167.54,5580,55800
224.16,5588,55900
252.07,5600,56000
174.57,5608,56100
136.7,5620,56200
101.16,5628,56300
63.61,5640,56400
136.31,5648,56500
86.85,5660,56600
122.87,5668,56700
131.97,5680,56800
151.61,5688,56900
141.23,5700,57000
202.65,5708,57100
94,5720,57200
193.83,5728,57300
132.06,5740,57400
172.62,5748,57500
275.42,5760,57600
376.72,5768,57700
199.6,5780,57800
135.83,5788,57900
189.26,5800,58000
132.68,5808,58100
150.84,5820,58200
167.73,5828,58300
126.25,5840,58400
182.76,5848,58500
217.5,5860,58600
94.32,5868,58700
189.86,5880,58800
88.74,5888,58900
232.25,5900,59000
230.15,5908,59100
154.74,5920,59200
83.1,5928,59300
145.59,5940,59400
196.37,5948,59500
141.17,5960,59600
160.08,5968,59700
172.67,5980,59800
181.03,5988,59900
221.51,6000,60000
104.73,6008,60100
91.91,6020,60200
187.74,6028,60300
148.13,6040,60400
301.14,6048,60500
70.75,6060,60600
216.98,6068,60700
139.42,6080,60800
119.22,6088,60900
468.49,6100,61000
154.69,6108,61100
108.86,6120,61200
77.65,6128,61300
202.16,6140,61400
262.07,6148,61500
108.26,6160,61600
98.76,6168,61700
98.67,6180,61800
128.17,6188,61900
201.05,6200,62000
208.41,6208,62100
124.67,6220,62200
83.2,6228,62300
102.06,6240,62400
146.57,6248,62500
142.13,6260,62600
201.64,6268,62700
128.96,6280,62800
361.8,6288,62900
166.71,6300,63000
86.01,6308,63100
113.59,6320,63200
392.88,6328,63300
120.62,6340,63400
271.48,6348,63500
175.48,6360,63600
256.18,6368,63700
154.61,6380,63800
150.61,6388,63900
182.83,6400,64000
148.81,6408,64100
181.85,6420,64200
195.88,6428,64300
274.09,6440,64400
223.93,6448,64500
219.2,6460,64600
128.78,6468,64700
146.64,6480,64800
163.62,6488,64900
250.27,6500,65000
124.62,6508,65100
170.71,6520,65200
174.25,6528,65300
183.87,6540,65400
187.11,6548,65500
164.12,6560,65600
243.6,6568,65700
145.35,6580,65800
162.42,6588,65900
305.31,6600,66000
166.46,6608,66100
153.27,6620,66200
144.52,6628,66300
132.52,6640,66400
166.72,6648,66500
120.29,6660,66600
190.08,6668,66700
161.88,6680,66800
232.18,6688,66900
167.49,6700,67000
117.25,6708,67100
116.37,6720,67200
115.27,6728,67300
191.08,6740,67400
168.73,6748,67500
159.07,6760,67600
221.71,6768,67700
136.08,6780,67800
121.58,6788,67900
155.9,6800,68000
197.8,6808,68100
219.19,6820,68200
260.75,6828,68300
276.36,6840,68400
349.65,6848,68500
209.76,6860,68600
109.76,6868,68700
196.17,6880,68800
103.37,6888,68900
171.27,6900,69000
193.76,6908,69100
229.62,6920,69200
167.9,6928,69300
168.73,6940,69400
222.61,6948,69500
159.92,6960,69600
176.36,6968,69700
88.92,6980,69800
167.86,6988,69900
164.13,7000,70000
107.35,7008,70100
156.94,7020,70200
144.54,7028,70300
201.26,7040,70400
131.85,7048,70500
192.11,7060,70600
166.21,7068,70700
197.38,7080,70800
158.87,7088,70900
147.5,7100,71000
95.77,7108,71100
244.82,7120,71200
171.04,7128,71300
166.3,7140,71400
220.74,7148,71500
226.02,7160,71600
182.94,7168,71700
194.96,7180,71800
157.88,7188,71900
197.99,7200,72000
223.19,7208,72100
175.38,7220,72200
132.73,7228,72300
111.27,7240,72400
165.07,7248,72500
106.65,7260,72600
167.04,7268,72700
154.86,7280,72800
185.89,7288,72900
184.9,7300,73000
171.14,7308,73100
159.99,7320,73200
140.09,7328,73300
207.88,7340,73400
336.91,7348,73500
132.97,7360,73600
156.38,7368,73700
139.68,7380,73800
116.08,7388,73900
202.62,7400,74000
269.92,7408,74100
165.37,7420,74200
144.42,7428,74300
111.47,7440,74400
181.6,7448,74500
162.85,7460,74600
160.47,7468,74700
86.93,7480,74800
284.28,7488,74900
140.11,7500,75000
331.86,7508,75100
103.03,7520,75200
204.59,7528,75300
163.38,7540,75400
223.16,7548,75500
133.17,7560,75600
117.7,7568,75700
210.66,7580,75800
165.92,7588,75900
222.96,7600,76000
144.5,7608,76100
131.06,7620,76200
103.81,7628,76300
137.34,7640,76400
170.15,7648,76500
282.73,7660,76600
195.87,7668,76700
151.83,7680,76800
172.83,7688,76900
211.28,7700,77000
200.94,7708,77100
123.64,7720,77200
197.58,7728,77300
168.47,7740,77400
183.22,7748,77500
177.71,7760,77600
166.07,7768,77700
83.19,7780,77800
108.87,7788,77900
177.13,7800,78000
210.24,7808,78100
126.7,7820,78200
129.56,7828,78300
173.96,7840,78400
191.46,7848,78500
209.18,7860,78600
197.2,7868,78700
221.54,7880,78800
220.82,7888,78900
170.41,7900,79000
239.8,7908,79100
210.73,7920,79200
208.3,7928,79300
194.71,7940,79400
190.22,7948,79500
298,7960,79600
168.44,7968,79700
157.72,7980,79800
153.76,7988,79900
141.43,8000,80000
150.69,8008,80100
136.98,8020,80200
96.76,8028,80300
221.04,8040,80400
134.72,8048,80500
284.47,8060,80600
154.5,8068,80700
142.89,8080,80800
86.96,8088,80900
248.32,8100,81000
115.83,8108,81100
169.9,8120,81200
162.59,8128,81300
152.82,8140,81400
146.95,8148,81500
136.82,8160,81600
92.84,8168,81700
147.95,8180,81800
179.65,8188,81900
266.89,8200,82000
223.55,8208,82100
254.92,8220,82200
155.37,8228,82300
132.34,8240,82400
253.05,8248,82500
143.89,8260,82600
175.24,8268,82700
182.77,8280,82800
239.09,8288,82900
245.45,8300,83000
211.21,8308,83100
192.42,8320,83200
162.27,8328,83300
174.86,8340,83400
178.2,8348,83500
158,8360,83600
193.1,8368,83700
154.17,8380,83800
175.97,8388,83900
223.41,8400,84000
245.74,8408,84100
230.76,8420,84200
126.74,8428,84300
176.26,8440,84400
180.78,8448,84500
142.85,8460,84600
240.81,8468,84700
142.34,8480,84800
165.74,8488,84900
200.7,8500,85000
202.11,8508,85100
104.92,8520,85200
148.1,8528,85300
164.14,8540,85400
123.24,8548,85500
155.87,8560,85600
213.61,8568,85700
181.59,8580,85800
325.71,8588,85900
174.31,8600,86000
226.71,8608,86100
312.4,8620,86200
248.33,8628,86300
162.33,8640,86400
219.22,8648,86500
277.58,8660,86600
282.38,8668,86700
188.6,8680,86800
213.28,8688,86900
198.12,8700,87000
207.87,8708,87100
146.46,8720,87200
184.6,8728,87300
215.07,8740,87400
200.59,8748,87500
185,8760,87600
210.76,8768,87700
161.89,8780,87800
148.96,8788,87900
194.88,8800,88000
167.05,8808,88100
145.24,8820,88200
107.63,8828,88300
161.28,8840,88400
200.22,8848,88500
249.1,8860,88600
187.14,8868,88700
182.99,8880,88800
221.66,8888,88900
204.78,8900,89000
102.98,8908,89100
192.16,8916,89200
214.45,8928,89300
231.17,8936,89400
305.98,8948,89500
238.98,8956,89600
180.46,8968,89700
239.13,8976,89800
155.64,8988,89900
209.24,8996,90000
192.74,9008,90100
224.88,9016,90200
203.74,9028,90300
127.71,9036,90400
323.25,9048,90500
294.14,9056,90600
269.12,9068,90700
189.84,9076,90800
242.44,9088,90900
254.04,9096,91000
189.5,9108,91100
174.57,9116,91200
242.57,9128,91300
312.27,9136,91400
241.94,9148,91500
238.87,9156,91600
183.02,9168,91700
179.77,9176,91800
194.02,9188,91900
208.03,9196,92000
178.9,9208,92100
171.59,9216,92200
171.63,9228,92300
146.15,9236,92400
164.27,9248,92500
296.3,9256,92600
307.33,9268,92700
183.82,9276,92800
197.11,9288,92900
294.63,9296,93000
202.34,9308,93100
189.23,9316,93200
153.89,9328,93300
194.92,9336,93400
221.16,9348,93500
208.16,9356,93600
313.39,9368,93700
330.56,9376,93800
211.95,9388,93900
222.64,9396,94000
175.53,9408,94100
226.36,9416,94200
210.66,9428,94300
255.15,9436,94400
